OFF-EN-4439,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled",0.1,33.12,each,0.99,46.62
OFF-EN-4440,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",0.1,47.22,each,1.42,45.2
OFF-EN-4441,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",0.1,40.65,each,1.22,47.82
OFF-EN-4442,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",0.1,36.99,each,1.11,46.22
OFF-EN-4444,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",0.1,24.99,each,0.75,40.95
OFF-EN-4445,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",0.1,38.19,each,1.15,38.55
OFF-EN-4446,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",0.1,33.69,each,1.01,37.88
OFF-EN-4910,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",0.1,23.55,each,0.71,40.72
OFF-EN-4911,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",0.1,35.19,each,1.06,40.54
OFF-EN-4912,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",0.1,37.17,each,1.12,41.8
OFF-EN-4913,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",0.1,35.49,each,1.06,41.48
OFF-EN-4915,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",0.1,34.83,each,1.04,39.57
OFF-EN-4917,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",0.1,20.37,each,0.61,40.71
OFF-EN-5029,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",0.1,30.66,each,0.92,45.72
OFF-EN-5030,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",0.1,42.42,each,1.27,44.39
OFF-EN-5031,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",0.1,37.56,each,1.13,42.23
OFF-EN-5032,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",0.1,30.81,each,0.92,45.41
OFF-EN-5034,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",0.1,21.24,each,0.64,40.05
OFF-EN-5035,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",0.1,27.51,each,0.83,37.65
OFF-EN-5036,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",0.1,31.32,each,0.94,41.19
OFF-EN-5275,Office Supplies,Envelopes,Multimedia Mailers,0.1,87.98,each,2.64,162.93
OFF-EN-6212,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",0.1,26.88,each,0.81,52.71
OFF-EN-6326,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",0.1,32.32,each,0.97,48.78
OFF-EN-6327,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0.1,49.76,each,1.49,90.48
OFF-FA-2890,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",0.1,1.53,each,0.05,2.3
OFF-FA-2903,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",0.1,1.88,each,0.06,2.84
OFF-FA-2910,Office Supplies,Fasteners,Acco Glide Clips,0.1,2,each,0.06,3.92
OFF-FA-2916,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,0.1,1.81,each,0.05,2.63
OFF-FA-2944,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",0.1,13.2,each,0.4,4.21
OFF-FA-2945,Office Supplies,Fasteners,"Accos Paper Clips, Bulk Pack",0.1,8.94,each,0.27,4.25
OFF-FA-2946,Office Supplies,Fasteners,"Accos Paper Clips, Metal",0.1,7.28,each,0.22,3.59
OFF-FA-2947,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack",0.1,9.51,each,0.29,4.19
OFF-FA-2948,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",0.1,4.56,each,0.14,4.79
OFF-FA-2951,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack",0.1,7.86,each,0.24,4.3
OFF-FA-2952,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",0.1,10.89,each,0.33,4.24
OFF-FA-2953,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",0.1,8.52,each,0.26,5
OFF-FA-2954,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",0.1,7.96,each,0.24,4.48
OFF-FA-2955,Office Supplies,Fasteners,"Accos Staples, 12 Pack",0.1,3.74,each,0.11,2.77
OFF-FA-2956,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",0.1,5.13,each,0.15,2.52
OFF-FA-2957,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",0.1,8.76,each,0.26,3.29
OFF-FA-2958,Office Supplies,Fasteners,"Accos Staples, Metal",0.1,5.7,each,0.17,4.43
OFF-FA-2959,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",0.1,8.74,each,0.26,5.24
OFF-FA-2960,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",0.1,10.38,each,0.31,4.45
OFF-FA-2961,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",0.1,7.3,each,0.22,5.47
OFF-FA-2962,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal",0.1,11.19,each,0.34,4.14
OFF-FA-3020,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",0.1,10.28,each,0.31,4.46
OFF-FA-3022,Office Supplies,Fasteners,"Advantus Clamps, Metal",0.1,11.92,each,0.36,5.18
OFF-FA-3040,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,0.1,2.69,each,0.08,3.16
OFF-FA-3044,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",0.1,7.56,each,0.23,4.19
OFF-FA-3045,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",0.1,5.46,each,0.16,3.75
OFF-FA-3046,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",0.1,8.4,each,0.25,5.35
OFF-FA-3051,Office Supplies,Fasteners,Advantus Plastic Paper Clips,0.1,2.6,each,0.08,4
OFF-FA-3052,Office Supplies,Fasteners,Advantus Push Pins,0.1,1.29,each,0.04,1.74
OFF-FA-3055,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",0.1,6.58,each,0.2,4.75
OFF-FA-3060,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",0.1,10.58,each,0.32,4.27
OFF-FA-3061,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",0.1,10.98,each,0.33,4.21
OFF-FA-3062,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",0.1,9.64,each,0.29,4.42
OFF-FA-3064,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,0.1,1.77,each,0.05,2.73
OFF-FA-3068,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",0.1,9.57,each,0.29,3.09
OFF-FA-3069,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",0.1,4.83,each,0.14,3.32
OFF-FA-3070,Office Supplies,Fasteners,"Advantus Staples, Bulk Pack",0.1,6.54,each,0.2,3.26
OFF-FA-3071,Office Supplies,Fasteners,"Advantus Staples, Metal",0.1,6.48,each,0.19,3.29
OFF-FA-3072,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",0.1,6.44,each,0.19,5.21
OFF-FA-3073,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",0.1,9.39,each,0.28,4.42
OFF-FA-3074,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",0.1,13.59,each,0.41,4.08
OFF-FA-3075,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",0.1,11.13,each,0.33,5.48
OFF-FA-3076,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,0.1,2.75,each,0.08,3.61
OFF-FA-3080,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",0.1,1.98,each,0.06,1.98
OFF-FA-3081,Office Supplies,Fasteners,Alliance Rubber Bands,0.1,1.61,each,0.05,1.68
OFF-FA-3158,Office Supplies,Fasteners,Assorted Color Push Pins,0.1,1.21,each,0.04,1.45
OFF-FA-3330,Office Supplies,Fasteners,Bagged Rubber Bands,0.1,1.21,each,0.04,1.01
OFF-FA-3472,Office Supplies,Fasteners,Binder Clips by OIC,0.1,0.77,each,0.02,1.18
OFF-FA-3586,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",0.1,1.94,each,0.06,1.58
OFF-FA-3835,Office Supplies,Fasteners,Colored Push Pins,0.1,1.16,each,0.03,1.45
OFF-FA-4842,Office Supplies,Fasteners,Ideal Clamps,0.1,1.03,each,0.03,1.61
OFF-FA-5459,Office Supplies,Fasteners,OIC Binder Clips,0.1,1.79,each,0.05,2.86
OFF-FA-5460,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",0.1,0.66,each,0.02,0.99
OFF-FA-5461,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,0.1,1.88,each,0.06,2.79
OFF-FA-5463,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",0.1,11.04,each,0.33,5.17
OFF-FA-5466,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",0.1,1.83,each,0.05,2.86
OFF-FA-5467,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",0.1,6.76,each,0.2,5.54
OFF-FA-5469,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",0.1,8.38,each,0.25,3.85
OFF-FA-5471,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",0.1,8.49,each,0.25,4.3
OFF-FA-5473,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",0.1,11.79,each,0.35,4.47
OFF-FA-5475,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",0.1,9.46,each,0.28,4.4
OFF-FA-5476,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",0.1,9.9,each,0.3,4.36
OFF-FA-5477,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",0.1,10.08,each,0.3,5.12
OFF-FA-5480,Office Supplies,Fasteners,"OIC Staples, 12 Pack",0.1,10.26,each,0.31,3.23
OFF-FA-5481,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",0.1,3.3,each,0.1,2.34
OFF-FA-5482,Office Supplies,Fasteners,"OIC Staples, Bulk Pack",0.1,6.36,each,0.19,4.54
OFF-FA-5483,Office Supplies,Fasteners,"OIC Staples, Metal",0.1,6.78,each,0.2,3.44
OFF-FA-5484,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",0.1,8.64,each,0.26,3.6
OFF-FA-5485,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",0.1,5.24,each,0.16,4.61
OFF-FA-5486,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",0.1,5.36,each,0.16,5.63
OFF-FA-5487,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",0.1,7.1,each,0.21,5.68
OFF-FA-5488,Office Supplies,Fasteners,OIC Thumb-Tacks,0.1,0.6,each,0.02,0.91
OFF-FA-5616,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,0.1,4.47,each,0.13,3.77
OFF-FA-5680,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,0.1,1.85,each,0.06,1.51
OFF-FA-5717,Office Supplies,Fasteners,Rubber Band Ball,0.1,3.67,each,0.11,2.99
OFF-FA-6129,Office Supplies,Fasteners,Staples,0.1,1.28,each,0.04,1.42
OFF-FA-6159,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,0.1,4.71,each,0.14,3.77
OFF-FA-6185,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",0.1,10.59,each,0.32,4.89
OFF-FA-6187,Office Supplies,Fasteners,"Stockwell Clamps, Metal",0.1,18.6,each,0.56,5.69
OFF-FA-6188,Office Supplies,Fasteners,Stockwell Gold Paper Clips,0.1,0.94,each,0.03,1.47
OFF-FA-6189,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",0.1,6.69,each,0.2,3.29
OFF-FA-6190,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",0.1,9.96,each,0.3,4.2
OFF-FA-6191,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",0.1,8.8,each,0.26,3.55
OFF-FA-6192,Office Supplies,Fasteners,Stockwell Push Pins,0.1,1.46,each,0.04,1.74
OFF-FA-6193,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",0.1,8.86,each,0.27,3.58
OFF-FA-6194,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",0.1,6.86,each,0.21,3.15
OFF-FA-6195,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",0.1,8.97,each,0.27,4.19
OFF-FA-6196,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",0.1,14.37,each,0.43,4.35
OFF-FA-6198,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",0.1,11.34,each,0.34,4.19
OFF-FA-6199,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",0.1,13.41,each,0.4,4.84
OFF-FA-6201,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",0.1,4.08,each,0.12,2.62
OFF-FA-6202,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",0.1,5.04,each,0.15,2.36
OFF-FA-6203,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",0.1,5.28,each,0.16,2.78
OFF-FA-6204,Office Supplies,Fasteners,"Stockwell Staples, Metal",0.1,3.86,each,0.12,2.91
OFF-FA-6205,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",0.1,7.14,each,0.21,3.89
OFF-FA-6206,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",0.1,6.44,each,0.19,4.24
OFF-FA-6207,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",0.1,9.36,each,0.28,4.06
OFF-FA-6208,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",0.1,7.7,each,0.23,3.54
OFF-FA-6217,Office Supplies,Fasteners,"Super Bands, 12/Pack",0.1,1.8,each,0.05,1.49
OFF-FA-6314,Office Supplies,Fasteners,Translucent Push Pins by OIC,0.1,1.25,each,0.04,1.58
OFF-ST-2861,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",0.1,157.91,each,4.74,168.44
OFF-ST-3015,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0.1,128.84,each,3.87,145.17
OFF-ST-3018,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.1,43.03,each,1.29,59.76
OFF-ST-3360,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",0.1,56.03,each,1.68,58.98
OFF-ST-3744,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",0.1,79.36,each,2.38,64.78
OFF-ST-3745,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0.1,77.74,each,2.33,64.78
OFF-ST-3746,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,0.1,59.76,each,1.79,60.98
OFF-ST-3747,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",0.1,107.65,each,3.23,88.78
OFF-ST-3962,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,0.1,299.43,each,8.98,332.7
OFF-ST-3964,Office Supplies,Storage,Desktop 3-Pocket Hot File,0.1,40.03,each,1.2,54.1
OFF-ST-3981,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",0.1,114.74,each,3.44,124.05
OFF-ST-4013,Office Supplies,Storage,Economy Rollaway Files,0.1,122.25,each,3.67,132.16
OFF-ST-4055,Office Supplies,Storage,"Eldon File Cart, Blue",0.1,124.44,each,3.73,76.18
OFF-ST-4056,Office Supplies,Storage,"Eldon File Cart, Industrial",0.1,112.56,each,3.38,63.95
OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",0.1,104.91,each,3.15,63.96
OFF-ST-4078,Office Supplies,Storage,"Eldon Lockers, Blue",0.1,178.14,each,5.34,59.37
OFF-ST-4079,Office Supplies,Storage,"Eldon Lockers, Industrial",0.1,101.19,each,3.04,59.52
OFF-ST-4080,Office Supplies,Storage,"Eldon Lockers, Single Width",0.1,129.34,each,3.88,79.18
OFF-ST-4081,Office Supplies,Storage,"Eldon Lockers, Wire Frame",0.1,157.59,each,4.73,59.09
OFF-ST-4243,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,0.1,50.74,each,1.52,53.98
OFF-ST-4244,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,0.1,57.18,each,1.72,64.98
OFF-ST-4256,Office Supplies,Storage,Fellowes Econo/Stor Drawers,0.1,91.11,each,2.73,77.54
OFF-ST-4257,Office Supplies,Storage,"Fellowes File Cart, Blue",0.1,78.74,each,2.36,54.92
OFF-ST-4258,Office Supplies,Storage,"Fellowes File Cart, Industrial",0.1,54.2,each,1.63,55.12
OFF-ST-4259,Office Supplies,Storage,"Fellowes File Cart, Single Width",0.1,80.58,each,2.42,54.94
OFF-ST-4260,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",0.1,86.38,each,2.59,54.55
OFF-ST-4265,Office Supplies,Storage,Fellowes High-Stak Drawer Files,0.1,135.67,each,4.07,140.95
OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",0.1,153.45,each,4.6,62.2
OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",0.1,116.4,each,3.49,62.34
OFF-ST-4268,Office Supplies,Storage,"Fellowes Lockers, Single Width",0.1,172.11,each,5.16,62.21
OFF-ST-4269,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",0.1,113.52,each,3.41,61.92
OFF-ST-4271,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",0.1,45.39,each,1.36,62.18
OFF-ST-4273,Office Supplies,Storage,Fellowes Officeware Wire Shelving,0.1,88.03,each,2.64,71.86
OFF-ST-4281,Office Supplies,Storage,Fellowes Recycled Storage Drawers,0.1,103.26,each,3.1,88.82
OFF-ST-4282,Office Supplies,Storage,"Fellowes Shelving, Blue",0.1,41.67,each,1.25,57.84
OFF-ST-4283,Office Supplies,Storage,"Fellowes Shelving, Industrial",0.1,32.67,each,0.98,58.32
OFF-ST-4284,Office Supplies,Storage,"Fellowes Shelving, Single Width",0.1,42.84,each,1.29,57.87
OFF-ST-4285,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",0.1,33.6,each,1.01,56.91
OFF-ST-4287,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,0.1,166.13,each,4.98,154.54
OFF-ST-4288,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,0.1,89.7,each,2.69,76.34
OFF-ST-4289,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",0.1,123.95,each,3.72,112.68
OFF-ST-4291,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,0.1,130.86,each,3.93,129.24
OFF-ST-4293,Office Supplies,Storage,"Fellowes Trays, Blue",0.1,53.4,each,1.6,57.39
OFF-ST-4294,Office Supplies,Storage,"Fellowes Trays, Industrial",0.1,46.89,each,1.41,57.87
OFF-ST-4295,Office Supplies,Storage,"Fellowes Trays, Single Width",0.1,31.59,each,0.95,57.42
OFF-ST-4296,Office Supplies,Storage,"Fellowes Trays, Wire Frame",0.1,42.36,each,1.27,56.46
OFF-ST-4456,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",0.1,88.31,each,2.65,73.59
OFF-ST-4752,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0.1,124.93,each,3.75,142.78
OFF-ST-4839,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,0.1,89.04,each,2.67,96.26
OFF-ST-5076,Office Supplies,Storage,Letter Size Cart,0.1,101.43,each,3.04,114.29
OFF-ST-5239,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",0.1,98.15,each,2.94,104.7
OFF-ST-5422,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.1,167.27,each,5.02,133.82
OFF-ST-5663,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",0.1,72.12,each,2.16,79.03
OFF-ST-5671,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,0.1,42.92,each,1.29,57.23
OFF-ST-5672,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,0.1,40.91,each,1.23,55.29
OFF-ST-5691,Office Supplies,Storage,"Rogers File Cart, Blue",0.1,139.29,each,4.18,56.27
OFF-ST-5692,Office Supplies,Storage,"Rogers File Cart, Industrial",0.1,93.46,each,2.8,56.64
OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",0.1,104.82,each,3.14,56.65
OFF-ST-5700,Office Supplies,Storage,"Rogers Lockers, Blue",0.1,196.83,each,5.9,63.49
OFF-ST-5701,Office Supplies,Storage,"Rogers Lockers, Industrial",0.1,131.52,each,3.95,63.63
OFF-ST-5702,Office Supplies,Storage,"Rogers Lockers, Single Width",0.1,118.53,each,3.56,84.66
OFF-ST-5703,Office Supplies,Storage,"Rogers Lockers, Wire Frame",0.1,158.04,each,4.74,63.21
OFF-ST-5705,Office Supplies,Storage,"Rogers Shelving, Blue",0.1,59.04,each,1.77,55.92
OFF-ST-5706,Office Supplies,Storage,"Rogers Shelving, Industrial",0.1,43.83,each,1.31,56.35
OFF-ST-5707,Office Supplies,Storage,"Rogers Shelving, Single Width",0.1,57.21,each,1.72,55.94
OFF-ST-5708,Office Supplies,Storage,"Rogers Shelving, Wire Frame",0.1,42.24,each,1.27,55.08
OFF-ST-5709,Office Supplies,Storage,"Rogers Trays, Blue",0.1,43.2,each,1.3,55.51
OFF-ST-5710,Office Supplies,Storage,"Rogers Trays, Industrial",0.1,37.32,each,1.12,55.94
OFF-ST-5711,Office Supplies,Storage,"Rogers Trays, Single Width",0.1,57.42,each,1.72,55.54
OFF-ST-5712,Office Supplies,Storage,"Rogers Trays, Wire Frame",0.1,30.99,each,0.93,54.68
OFF-ST-5754,Office Supplies,Storage,SAFCO Boltless Steel Shelving,0.1,112.5,each,3.38,90.91
OFF-ST-5765,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",0.1,61.24,each,1.84,61.24
OFF-ST-5766,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",0.1,138.14,each,4.14,110.51
OFF-ST-5782,Office Supplies,Storage,Safco Industrial Shelving,0.1,71.63,each,2.15,59.08
OFF-ST-5783,Office Supplies,Storage,Safco Industrial Wire Shelving,0.1,93.11,each,2.79,76.79
OFF-ST-5784,Office Supplies,Storage,Safco Industrial Wire Shelving System,0.1,90.98,each,2.73,72.78
OFF-ST-5804,Office Supplies,Storage,Safco Steel Mobile File Cart,0.1,62.52,each,1.88,66.69
OFF-ST-5958,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0.1,296.78,each,8.9,296.78
OFF-ST-5980,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,0.1,67.43,each,2.02,56.78
OFF-ST-6020,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,0.1,306.01,each,9.18,335.35
OFF-ST-6031,Office Supplies,Storage,"Smead File Cart, Blue",0.1,126.21,each,3.79,63.74
OFF-ST-6032,Office Supplies,Storage,"Smead File Cart, Industrial",0.1,92.46,each,2.77,64.2
OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",0.1,127.17,each,3.82,64.22
OFF-ST-6046,Office Supplies,Storage,"Smead Lockers, Blue",0.1,164.7,each,4.94,59.53
OFF-ST-6047,Office Supplies,Storage,"Smead Lockers, Industrial",0.1,143.22,each,4.3,59.67
OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",0.1,109.17,each,3.28,59.54
OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",0.1,126.4,each,3.79,79
OFF-ST-6088,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,0.1,61.42,each,1.84,64.65
OFF-ST-6089,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,0.1,111.52,each,3.35,91.98
OFF-ST-6090,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,0.1,77.22,each,2.32,63.04
OFF-ST-6103,Office Supplies,Storage,Standard Rollaway File with Lock,0.1,133.34,each,4,144.15
OFF-ST-6216,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",0.1,108.76,each,3.26,110.98
OFF-ST-6246,Office Supplies,Storage,"Tenex File Cart, Blue",0.1,109.23,each,3.28,53.28
OFF-ST-6247,Office Supplies,Storage,"Tenex File Cart, Industrial",0.1,85.86,each,2.58,53.65
OFF-ST-6248,Office Supplies,Storage,"Tenex File Cart, Single Width",0.1,122.1,each,3.66,53.66
OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",0.1,151.08,each,4.53,81.66
OFF-ST-6262,Office Supplies,Storage,"Tenex Lockers, Industrial",0.1,77.76,each,2.33,54.57
OFF-ST-6263,Office Supplies,Storage,"Tenex Lockers, Single Width",0.1,191.94,each,5.76,61.25
OFF-ST-6264,Office Supplies,Storage,"Tenex Lockers, Wire Frame",0.1,140.25,each,4.21,60.97
OFF-ST-6272,Office Supplies,Storage,"Tenex Shelving, Blue",0.1,51.93,each,1.56,54.66
OFF-ST-6273,Office Supplies,Storage,"Tenex Shelving, Industrial",0.1,44.67,each,1.34,55.14
OFF-ST-6274,Office Supplies,Storage,"Tenex Shelving, Single Width",0.1,41.04,each,1.23,54.69
OFF-ST-6275,Office Supplies,Storage,"Tenex Shelving, Wire Frame",0.1,47.31,each,1.42,53.73
OFF-ST-6281,Office Supplies,Storage,"Tenex Trays, Blue",0.1,42.84,each,1.29,54.21
OFF-ST-6282,Office Supplies,Storage,"Tenex Trays, Industrial",0.1,49.23,each,1.48,54.69
OFF-ST-6283,Office Supplies,Storage,"Tenex Trays, Single Width",0.1,31.47,each,0.94,54.24
OFF-ST-6286,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,0.1,492.4,each,14.77,518.31
OFF-ST-6287,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,0.1,217.44,each,6.52,212.14
OFF-ST-6289,Office Supplies,Storage,Tennsco Double-Tier Lockers,0.1,195.77,each,5.87,180.02
OFF-ST-6293,Office Supplies,Storage,Tennsco Regal Shelving Units,0.1,98.37,each,2.95,81.13
OFF-ST-6294,Office Supplies,Storage,Tennsco Single-Tier Lockers,0.1,356.57,each,10.7,300.27
OFF-ST-6295,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.1,265.51,each,7.97,223.58
OFF-ST-6296,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",0.1,133.96,each,4.02,108.25
OFF-SU-2931,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,0.1,3.3,each,0.1,2.78
